SalesOrderNumber,SalesAmount,Sconto applicato,Prezzo finale
SO51746,5467.17,0,5467.17
SO69404,5463.91,9.7416,5454.1684
SO65170,5437.98,0,5437.9800000000005
SO65296,5398.81,0,5398.8099999999995
SO63269,5394.29,0,5394.29
SO49850,5373.12,0,5373.12
SO55244,5371.43,0,5371.43
SO47709,5360.11,0,5360.110000000001
SO57057,5388.36,28.867500000000003,5359.4925
SO46984,5347.57,0,5347.570000000001
SO57148,5324.14,0,5324.139999999999
SO50708,5311.49,0,5311.489999999999
SO69493,5311.42,4.94,5306.48
SO51116,5340.58,39.8835,5300.696500000001
SO49871,5292.89,0,5292.89
SO55288,5277.85,0,5277.85
SO51867,5461.27,190.726,5270.544
SO50205,5255.26,0,5255.259999999999
SO51705,5219.72,0,5219.719999999999
SO50192,5218.99,0,5218.99
SO44760,5202.64,0,5202.639999999999
SO51816,5195.84,0,5195.839999999999
SO51812,5194.38,0,5194.38
SO69487,5175.82,0,5175.82
SO49039,5168.53,0,5168.530000000001
SO51129,5156.53,0,5156.53
SO67331,5148.15,0,5148.15
SO50275,5128.14,0,5128.139999999999
SO61237,5115.31,0,5115.3099999999995
SO65216,5108.34,0,5108.34
SO69389,5105.48,0,5105.4800000000005
SO65258,5095.86,0,5095.859999999999
SO57147,5078.55,0,5078.549999999999
SO69552,5074.28,0,5074.28
SO51844,5074.73,5.187,5069.543
SO51135,5068.09,0,5068.09
SO47032,5273.19,211.41,5061.78
SO69491,5058.33,0,5058.33
SO45044,5056.75,0,5056.75
SO43666,5056.49,0,5056.49
SO49145,5054.58,0,5054.58
SO49112,5054.58,0,5054.58
SO59024,5047.61,0,5047.610000000001
SO47659,5033.59,0,5033.59
SO49134,5031.79,0,5031.79
SO47963,5031.79,0,5031.79
SO63243,5020.23,0,5020.23
SO49482,5009,0,5009
SO44087,5007.72,0,5007.72
SO65211,5005.71,0,5005.710000000001
SO51134,5633.86,631.997,5001.863
SO49097,4999.6,0,4999.599999999999
SO50283,4974.15,0,4974.15
SO57123,4973.77,0,4973.7699999999995
SO48319,4971.4,0,4971.4
SO47457,4950.81,0,4950.8099999999995
SO53486,4949.67,0,4949.67
SO47966,4940.74,0,4940.739999999999
SO57016,4937.41,0,4937.41
SO69538,4881.19,0,4881.19
SO65229,4878.77,0,4878.77
SO58988,4878.65,0,4878.65
SO47404,4868.64,0,4868.639999999999
SO65256,4840.82,4.446000000000001,4836.374
SO46658,4838.67,6.728000000000001,4831.942
SO51700,4823.35,0,4823.35
SO44802,4811.54,0,4811.540000000001
SO46949,4810.02,0,4810.0199999999995
SO51091,5022.21,216.7135,4805.496499999999
SO48763,4802.25,0,4802.250000000001
SO55247,4764.11,0,4764.11
SO63138,4746.77,0,4746.770000000001
SO67299,4718.83,0,4718.83
SO63151,4718.83,0,4718.83
SO65171,4718.83,0,4718.829999999999
SO46033,4716.15,0,4716.150000000001
SO51718,4754.07,38.49,4715.58
SO44500,4710.96,0,4710.96
SO47406,4709.21,0,4709.21
SO48314,4707.83,0,4707.829999999999
SO61214,4706.03,0,4706.03
SO49048,4697.9,0,4697.9
SO63178,4676.84,0,4676.84
SO57098,4678.05,10.5534,4667.4966
SO51753,4672.35,4.94,4667.41
SO63220,4642.52,0,4642.52
SO65162,4634.85,0,4634.85
SO48002,4610.69,0,4610.69
SO57094,4592.86,0,4592.86
SO49878,4568.66,0,4568.660000000001
SO58937,4557.35,0,4557.35
SO48348,4556.36,0,4556.359999999999
SO57050,4550.87,0,4550.87
SO51821,4542.92,0,4542.92
SO51099,5208.65,672.396,4536.254000000001
SO63146,4528.68,0,4528.68
SO50758,4515.93,0,4515.929999999999
SO44291,4509.88,0,4509.88
SO50281,4507.63,0,4507.629999999999
SO47383,4493.55,0,4493.55
SO44091,4492.73,0,4492.73
SO65165,4480.61,0,4480.610000000001
SO49862,4471.17,0,4471.17
SO57113,4465.53,0,4465.53
SO51730,4464.54,0,4464.539999999999
SO61221,4443.72,0,4443.72
SO53592,4822.9,381.452,4441.448
SO48369,4425.79,0,4425.79
SO61202,4424.9,0,4424.9
SO57111,4424.9,0,4424.9
SO53507,4780.28,381.452,4398.8279999999995
SO67288,4393.55,0,4393.55
SO50725,4391.96,0,4391.96
SO65161,4386.4,0,4386.4
SO46942,4364.27,0,4364.27
SO47389,4356.87,0,4356.87
SO67293,4347.99,0,4347.99
SO43896,4345.83,0,4345.83
SO63270,4340.65,0,4340.65
SO49834,4336.79,0,4336.79
SO58952,4335.29,0,4335.289999999999
SO59076,4331.32,0,4331.32
SO53547,4321.22,0,4321.22
SO43870,4316.99,0,4316.99
SO46956,4383.89,70.47,4313.42
SO46324,4310.75,0,4310.75
SO63169,4298.93,0,4298.93
SO69431,4298.93,0,4298.929999999999
SO65309,4298.93,0,4298.929999999999
SO48390,4296.18,0,4296.18
SO45050,4294.93,0,4294.93
SO46349,4292.34,0,4292.34
SO57107,4291.32,0,4291.32
SO45563,4279.93,0,4279.93
SO45531,4266.34,0,4266.34
SO45808,4266.34,0,4266.34
SO49885,4263.14,0,4263.139999999999
SO47423,4262.9,0,4262.900000000001
SO69391,4256.94,0,4256.94
SO65208,4256.94,0,4256.94
SO65196,4256.94,0,4256.94
SO46977,4254.42,0,4254.42
SO63141,4241.27,0,4241.2699999999995
SO49486,4228.11,0,4228.110000000001
SO48772,4228.11,0,4228.110000000001
SO49493,4228.11,0,4228.11
SO49111,4228.11,0,4228.11
SO49845,4228.11,0,4228.11
SO48787,4228.11,0,4228.11
SO48785,4228.11,0,4228.11
SO48773,4228.11,0,4228.11
SO49531,4228.11,0,4228.11
SO49823,4226.44,0,4226.44
SO45333,4223.19,0,4223.1900000000005
SO53503,4246.77,30.792,4215.978
SO51820,4213.02,0,4213.0199999999995
SO44508,4194.6,0,4194.599999999999
SO51852,4180.35,0,4180.35
SO47997,4168.19,5.2872,4162.902800000001
SO47007,4142.63,0,4142.63
SO63163,4142.02,0,4142.02
SO51862,4130.97,0,4130.97
SO44766,4102.78,0,4102.78
SO53495,4098.63,0,4098.63
SO49170,4085.4,0,4085.4000000000005
SO44289,4082.08,0,4082.08
SO44524,4082.08,0,4082.08
SO44076,4079.98,0,4079.98
SO44741,4079.98,0,4079.98
SO44104,4079.98,0,4079.98
SO43878,4079.98,0,4079.98
SO45579,4079.98,0,4079.98
SO44094,4079.98,0,4079.98
SO43866,4076.38,0,4076.38
SO44495,4076.38,0,4076.38
SO44092,4075.05,0,4075.05
SO48387,4069.25,0,4069.2500000000005
SO45519,4064.98,0,4064.98
SO44122,4064.98,0,4064.98
SO45537,4049.98,0,4049.98
SO43915,4049.98,0,4049.98
SO44485,4049.98,0,4049.98
SO44794,4049.98,0,4049.98
SO44132,4049.98,0,4049.98
SO48345,4049.64,0,4049.64
SO48371,4039.38,0,4039.38
SO48022,4038.84,0,4038.8399999999997
SO49853,4030.23,0,4030.23
SO50253,4017.12,0,4017.12
SO51141,4009.58,0,4009.58
SO46617,4289.35,281.88,4007.4700000000003
SO69416,4011.18,4.94,4006.24
SO51708,4004.8,0,4004.7999999999997
SO50224,4003.19,0,4003.1899999999996
SO55250,4002.87,0,4002.87
SO49156,3995.35,0,3995.3499999999995
SO57178,3990.1,0,3990.1
SO47046,3981.86,0,3981.86
SO53556,4027.27,50.109,3977.161
SO46369,3962.24,0,3962.2400000000002
SO67308,3960.71,0,3960.71
SO53600,3948.87,4.199000000000001,3944.671
SO47425,3934.04,0,3934.04
SO50264,3926.82,0,3926.82
SO48084,3923.93,0,3923.9300000000003
SO48072,3920.27,0,3920.2699999999995
SO53528,3928.37,8.9298,3919.4402
SO49524,3916.28,0,3916.2799999999997
SO46351,3914.94,0,3914.94
SO43859,3911.59,0,3911.59
SO46353,5963.63,2069.375,3894.255
SO46340,3887.94,0,3887.9399999999996
SO46085,3882.75,0,3882.75
SO45578,3882.75,0,3882.75
SO43682,3875.72,0,3875.7200000000003
SO69510,3873.97,0,3873.9700000000003
SO50233,3870.7,0,3870.7
SO63130,3870.21,1.1462,3869.0638
SO53584,3864.57,0,3864.5699999999997
SO47714,3863.77,0,3863.7700000000004
SO63264,3856.83,0,3856.83
SO51864,3918.24,63.50850000000001,3854.7315
SO48774,3847.91,0,3847.9100000000003
SO46352,5918.75,2071.5625,3847.1875
SO45286,3846.88,0,3846.88
SO44290,3846.88,0,3846.88
SO55313,3845.25,1.1462,3844.1038000000003
SO48338,3839.73,0,3839.7299999999996
SO44103,3814.36,0,3814.3600000000006
SO51156,3840.06,30.792,3809.268
SO53598,3796.19,1.3546,3794.8354
SO69411,3793.14,0,3793.14
SO49539,3792.93,0,3792.93
SO50215,3792.93,0,3792.93
SO59003,3788.24,0,3788.24
SO44316,3785.52,0,3785.52
SO47715,3784.57,0,3784.57
SO46650,3993.23,211.41,3781.8199999999997
SO45272,3775.14,0,3775.1400000000003
SO69419,3773.2,0,3773.2
SO58992,3768,0,3768
SO45784,3762.24,0,3762.2400000000002
SO48777,3758.32,0,3758.3199999999997
SO48391,3756.75,0,3756.75
SO65203,3751.7,0,3751.7000000000003
SO43673,3746.23,0,3746.2300000000005
SO53496,4132.85,391.162,3741.6879999999996
SO50669,3733.87,0,3733.87
SO50707,3720.9,0,3720.9
SO50692,3715.16,0,3715.16
SO51170,3711.95,0,3711.9500000000003
SO48398,3711.17,0,3711.17
SO69514,3708.5,0,3708.5000000000005
SO50198,3701.77,0,3701.77
SO59042,3684.81,0,3684.81
SO59006,3683.9,0,3683.8999999999996
SO53509,3676.65,0,3676.6500000000005
SO53554,3671.72,0,3671.7199999999993
SO51807,3669.51,0,3669.5099999999998
SO46932,3661.1,0,3661.1
SO55286,3650.55,0,3650.55
SO53545,3650.28,0,3650.2799999999993
SO67309,3638.3,0,3638.2999999999997
SO58903,3614.44,0,3614.44
SO47386,3613.63,0,3613.63
SO55242,3605.18,0,3605.18
SO47692,3604.09,0,3604.09
SO63268,3597.27,0,3597.27
SO59045,3589.79,0,3589.79
SO67336,3589.79,0,3589.79
SO55315,3589.79,0,3589.79
SO57173,3588.69,0,3588.6899999999996
SO69565,3576.39,0,3576.39
SO51834,3560.51,0,3560.51
SO47979,3554.62,0,3554.62
SO51742,3546.81,0,3546.8099999999995
SO45807,3524.04,0,3524.0400000000004
SO51851,3862.55,341.053,3521.4970000000003
SO44102,3513.94,0,3513.94
SO57044,3510.71,0,3510.7099999999996
SO49887,3502.52,0,3502.52
SO51740,3495.44,0,3495.4399999999996
SO51723,3491.95,0,3491.95
SO61180,3490.61,0,3490.61
SO53490,3483.35,0,3483.35
SO65292,3482.88,0,3482.88
SO58938,3482.84,0,3482.84
SO63211,3472.37,0,3472.37
SO46041,3471.83,0,3471.83
SO48327,3463.56,0,3463.5599999999995
SO43686,3463.29,0,3463.29
SO45267,3463.29,0,3463.29
SO45562,3463.29,0,3463.29
SO48331,3457.97,0,3457.97
SO46027,3456.26,0,3456.26
SO45811,3456.26,0,3456.26
SO57022,3453.45,0,3453.45
SO69476,3515.03,76.98,3438.0499999999997
SO44292,3432.61,0,3432.61
SO55330,3430.6,0,3430.6
SO44491,3427.42,0,3427.42
SO46350,3427.42,0,3427.42
SO44118,3427.42,0,3427.42
SO63235,3425.82,0,3425.82
SO48364,3423.91,0,3423.91
SO55284,3406.75,0,3406.75
SO53618,3786.61,381.452,3405.158
SO45791,3391.55,0,3391.55
SO45544,3391.55,0,3391.5499999999997
SO63144,3391.15,0,3391.15
SO44490,3389.71,0,3389.71
SO51802,3385.76,0,3385.76
SO49503,3372.38,0,3372.38
SO44763,3356.18,0,3356.1800000000003
SO55266,3344.09,0,3344.0899999999997
SO58945,3333.67,0,3333.6699999999996
SO69452,3370.66,45.2,3325.46
SO69485,3354.19,45.2,3308.9900000000002
SO46365,5080.7,1776.25,3304.45
SO48323,3298.91,0,3298.91
SO48749,3288.53,0,3288.5299999999997
SO48738,3288.53,0,3288.5299999999997
SO50307,3279.89,0,3279.89
SO51171,3263.97,0,3263.9700000000003
SO61247,3263.31,0,3263.3100000000004
SO48030,3258.97,0,3258.9700000000003
SO55278,3257.86,0,3257.86
SO65283,3257.86,0,3257.8599999999997
SO46097,3256.64,0,3256.6400000000003
SO46985,3226.12,0,3226.12
SO50197,3218.14,0,3218.1400000000003
SO53581,3748.13,531.779,3216.351
SO67319,3173.88,0,3173.88
SO51690,3170.58,0,3170.58
SO57060,3148.41,0,3148.41
SO47385,3147.57,0,3147.57
SO65293,3129.86,1.1462,3128.7138
SO63271,3115.67,0,3115.67
SO51728,3106.84,0,3106.8399999999997
SO53523,3095.73,0,3095.7300000000005
SO45067,3091.87,0,3091.8700000000003
SO63198,3089.9,0,3089.9
SO58985,3067.05,0,3067.05
SO45789,3064.7,0,3064.7
SO69470,3061.77,0,3061.77
SO51778,3055.85,4.199000000000001,3051.6510000000003
SO47972,3048.48,0,3048.4800000000005
SO63188,3047.91,0,3047.91
SO63158,3047.91,0,3047.91
SO48381,3045.55,0,3045.55
SO61194,3040.66,0,3040.66
SO44503,3028.72,0,3028.7200000000003
SO48308,3027.36,0,3027.36
SO48015,3025.68,0,3025.6800000000003
SO44483,3018.34,0,3018.34
SO46029,3016.5,0,3016.5
SO46339,3014.66,0,3014.66
SO45051,3007.96,0,3007.96
SO65246,3005.92,0,3005.92
SO50250,2993.09,0,2993.09
SO51741,2969.55,4.6930000000000005,2964.857
SO63159,2963.93,0,2963.93
SO47690,2960.12,0,2960.12
SO50733,2953.82,0,2953.82
SO48383,2940.86,0,2940.8599999999997
SO57035,2936.77,0,2936.769999999999
SO51103,2935.73,0,2935.73
SO49886,2932.02,0,2932.02
SO46613,2927.72,0,2927.72
SO45806,2923.32,0,2923.3199999999997
SO65251,2922.78,0,2922.78
SO61250,2921.94,0,2921.94
SO69517,2909.75,0,2909.75
SO46379,4392.25,1483.125,2909.125
SO46106,2907.46,0,2907.46
SO58929,2902.87,0,2902.87
SO53463,2910.7,8.9298,2901.7702
SO57081,2901.19,0,2901.19
SO57170,2897.36,0,2897.36
SO63164,2888.26,0,2888.26
SO49859,2886.28,0,2886.28
SO45790,2882.72,0,2882.7200000000003
SO69400,2870.86,0,2870.8600000000006
SO57059,2860.88,0,2860.88
SO61215,2843.87,1.3546,2842.5154
SO63236,2837.96,0,2837.96
SO50296,2818.74,0,2818.7400000000002
SO49517,2818.74,0,2818.7400000000002
SO48762,2818.74,0,2818.7400000000002
SO49445,2818.74,0,2818.74
SO48054,2818.74,0,2818.74
SO50715,2817.84,0,2817.84
SO65181,2810.53,0,2810.53
SO50750,2802.57,0,2802.5699999999997
SO51115,2783.98,0,2783.98
SO65291,2783.98,0,2783.98
SO61192,2783.98,0,2783.98
SO57124,2783.98,0,2783.98
SO69481,2780.78,0,2780.78
SO47415,2779.91,0,2779.9100000000003
SO59026,2771.29,0,2771.29
SO53586,2760.24,0,2760.2400000000002
SO51097,2753.98,0,2753.98
SO51765,2753.98,0,2753.98
SO51749,2751.6,0,2751.6
SO59032,2748.45,0,2748.45
SO43685,2736.57,0,2736.57
SO50717,2718.31,0,2718.31
SO47981,2709.61,0,2709.61
SO51743,2698.16,0,2698.16
SO61178,2689.16,0,2689.16
SO47428,2685.88,0,2685.88
SO57039,2679.27,0,2679.2699999999995
SO51800,2675.1,8.9298,2666.1702
SO47035,2647.01,0,2647.01
SO46025,2646.18,0,2646.18
SO49073,2641.24,0,2641.2400000000002
SO57072,2639.37,0,2639.37
SO51172,2636.68,0,2636.68
SO58942,2632.23,0,2632.23
SO48779,2631.84,0,2631.84
SO43674,2624.37,0,2624.37
SO47964,2618.86,0,2618.8599999999997
SO50308,2618.45,0,2618.45
SO53568,2615.84,1.3546,2614.4854
SO44784,2604.07,0,2604.0699999999997
SO44125,2604.07,0,2604.0699999999997
SO44315,2597.04,0,2597.04
SO49520,2595.66,0,2595.66
SO49451,2595.66,0,2595.66
SO49046,2595.66,0,2595.66
SO48399,2595.66,0,2595.66
SO45325,2588.5,0,2588.5
SO53585,2576.85,0,2576.85
SO57101,2568.86,0,2568.86
SO43908,2561.54,0,2561.54
SO46388,2555.98,0,2555.98
SO47030,2554.07,0,2554.0699999999997
SO45340,2552.63,0,2552.63
SO50277,2551.46,0,2551.4599999999996
SO50202,2550.08,0,2550.08
SO49463,2539.68,0,2539.6800000000003
SO49542,2527.29,0,2527.29
SO49153,2527.29,0,2527.29
SO48068,2526.56,0,2526.56
SO49471,2525.44,0,2525.44
SO47407,2521.69,0,2521.6899999999996
SO59038,2518.23,0,2518.2299999999996
SO51158,2510.11,0,2510.11
SO47036,2508.49,0,2508.49
SO50229,2504.5,0,2504.5
SO59073,2492.27,1.1462,2491.1238
SO69557,2490.1,0,2490.1000000000004
SO48367,2489.45,0,2489.4500000000003
SO46962,2485.7,0,2485.7
SO49547,2485.7,0,2485.7
SO48394,2485.7,0,2485.7
SO48294,2485.7,0,2485.7
SO47688,2485.7,0,2485.7
SO46653,2476.96,0,2476.96
SO49474,2472.31,0,2472.31
SO50709,2458.92,0,2458.92
SO50690,2458.92,0,2458.92
SO47063,2458.92,0,2458.92
SO46958,2458.92,0,2458.92
SO48346,2458.92,0,2458.92
SO48334,2458.92,0,2458.92
SO48078,2458.92,0,2458.92
SO50739,2458.57,0,2458.57
SO48324,2451.13,0,2451.13
SO50737,2451.04,0,2451.0400000000004
SO48032,2449.17,0,2449.17
SO47358,2443.28,0,2443.28
SO65153,2428.47,0,2428.4700000000003
SO67338,2402.42,0,2402.42
SO69495,2402.27,0,2402.27
SO46635,2378.45,0,2378.45
SO46999,2371.3,0,2371.3
SO46609,2371.3,0,2371.3
SO49526,2348.95,0,2348.9500000000003
SO49511,2348.95,0,2348.9500000000003
SO49137,2348.95,0,2348.9500000000003
SO49057,2348.95,0,2348.95
SO45312,2345.73,0,2345.73
SO46989,2342.46,0,2342.46
SO51731,2343.66,1.3546,2342.3053999999997
SO44786,2342.11,0,2342.11
SO51736,2333.41,0,2333.41
SO46050,2325.54,0,2325.54
SO58966,2321.26,0,2321.26
SO57056,2305.31,0,2305.3100000000004
SO59057,2294.23,0,2294.23
SO44753,2292.52,0,2292.52
SO51087,2860.89,572.178,2288.712
SO48352,2283.82,0,2283.8199999999997
SO46623,2278.15,0,2278.15
SO47453,2269.26,0,2269.2599999999998
SO53625,2263.31,0,2263.31
SO44568,2254.94,0,2254.94
SO51701,2636.17,381.452,2254.718
SO57176,2245.47,0,2245.47
SO46323,3428.5,1190,2238.5
SO51142,2232.84,0,2232.84
SO50734,2232.81,0,2232.81
SO59049,2227.31,0,2227.31
SO57040,2225.6,0,2225.6
SO53587,2224.27,0,2224.27
SO65299,2222.74,0,2222.74
SO44775,2203.07,0,2203.07
SO61207,2186.75,0,2186.75
SO53532,2186.73,0,2186.73
SO49460,2186.54,0,2186.54
SO50274,2184.67,0,2184.67
SO53575,2183.63,0,2183.63
SO69436,2181.2,0,2181.2000000000003
SO47058,2180.42,0,2180.42
SO55296,2178.55,0,2178.55
SO46031,2175.8,0,2175.8
SO44108,2169.04,0,2169.04
SO45788,2169.04,0,2169.04
SO44565,2162.01,0,2162.01
SO69403,2159.35,0,2159.35
SO61251,2159.35,0,2159.35
SO57156,2159.35,0,2159.35
SO44519,2146.96,0,2146.96
SO45528,2146.96,0,2146.96
SO44302,2146.96,0,2146.96
SO44532,2146.96,0,2146.96
SO43868,2146.96,0,2146.96
SO48042,2143.82,0,2143.8199999999997
SO45068,2133.17,0,2133.17
SO44793,2133.17,0,2133.17
SO44764,2133.17,0,2133.17
SO45569,2133.17,0,2133.17
SO49840,2131.87,0,2131.87
SO51785,2180.87,50.109,2130.761
SO59070,2119,0,2119
SO47448,2112.54,0,2112.54
SO59017,2109.38,0,2109.38
SO44312,2097.3,0,2097.2999999999997
SO45072,2097.3,0,2097.2999999999997
SO44089,2097.3,0,2097.2999999999997
SO43889,2082.67,0,2082.67
SO59019,2077.06,0,2077.06
SO69455,2076.5,0,2076.5
SO51694,2061.53,0,2061.5299999999997
SO69499,2192.83,135.6,2057.23
SO61242,2049.26,0,2049.2599999999998
SO53504,2045.28,0,2045.2800000000002
SO53597,2042.55,0,2042.55
SO63126,2041.18,0,2041.18
SO44082,2039.99,0,2039.99
SO43856,2036.39,0,2036.39
SO57151,2025.24,0,2025.24
SO45316,2024.99,0,2024.99
SO45269,2024.99,0,2024.99
SO43852,2024.99,0,2024.99
SO43882,2024.99,0,2024.99
SO47667,2024.57,0,2024.5700000000002
SO48055,2014.24,0,2014.2399999999998
SO50744,2009.34,0,2009.34
SO69434,2007.1,0,2007.1
SO51696,2006,0,2006
SO50735,2003.71,0,2003.71
SO48013,1998.42,0,1998.42
SO48366,1981.25,0,1981.2499999999998
SO63242,1964.85,0,1964.85
SO69484,1964.65,0,1964.65
SO55298,1946.01,0,1946.0100000000002
SO53608,1937.16,9.7416,1927.4184
SO58991,1920.47,0,1920.4700000000003
SO69524,1917.65,0,1917.6499999999999
SO53611,1915.35,0,1915.3500000000001
SO51859,1964.55,50.109,1914.441
SO53498,1912.43,0,1912.43
SO67335,1912.3,0,1912.3
SO50677,1910.3,0,1910.3000000000002
SO48790,1899.35,0,1899.3500000000001
SO51747,1886.43,0,1886.43
SO61201,1880.87,0,1880.87
SO50201,1879.16,0,1879.16
SO49128,1879.16,0,1879.1599999999999
SO53572,2259.71,381.452,1878.258
SO49150,1877.45,0,1877.45
SO63258,1875.85,0,1875.8500000000001
SO57106,1866.81,0,1866.81
SO50680,1844.49,0,1844.49
SO49042,1839.3,0,1839.3000000000002
SO49478,1833.89,0,1833.8899999999999
SO59022,1830.53,0,1830.5300000000002
SO51817,1822.91,0,1822.9099999999999
SO69502,1815.15,0,1815.15
SO58947,1807.05,0,1807.0500000000002
SO67323,1806.55,0,1806.5500000000002
SO63260,1804.63,0,1804.63
SO48379,1788.14,0,1788.14
SO67203,1784.5,0,1784.5
SO55271,1768.87,0,1768.8700000000001
SO69473,1935.88,180.8,1755.08
SO44510,1749.58,0,1749.58
SO43854,1749.58,0,1749.58
SO44546,1749.58,0,1749.58
SO53604,1747.79,0,1747.79
SO50239,1743.43,0,1743.4299999999998
SO53451,1791.88,50.109,1741.771
SO67264,1736.33,0,1736.3300000000002
SO50269,1731.35,0,1731.3500000000001
SO51119,2107.31,381.452,1725.858
SO48039,1720.8,0,1720.8
SO43863,1718.9,0,1718.9
SO51803,1717.8,0,1717.8
SO59036,1715.54,0,1715.54
SO45281,1713.71,0,1713.71
SO46084,1713.71,0,1713.71
SO69446,1712.91,0,1712.91
SO63189,1702.87,0,1702.8700000000001
SO57177,1701.48,0,1701.48
SO47684,1692.38,0,1692.38
SO49829,1691.3,0,1691.3
SO48326,1684.24,0,1684.2399999999998
SO44512,1677.84,0,1677.8400000000001
SO45293,1677.84,0,1677.84
SO46378,1677.84,0,1677.84
SO47373,1674.69,0,1674.69
SO53612,1669.01,0,1669.01
SO63196,1668.57,0,1668.5700000000002
SO53599,1667.92,0,1667.92
SO63135,1663.41,0,1663.41
SO59065,1644.81,0,1644.8100000000002
SO53537,1739.01,100.218,1638.792
SO49530,1633.39,0,1633.39
SO51764,1630.36,0,1630.36
SO55308,1628.93,0,1628.93
SO47060,1628.6,0,1628.6
SO46612,1626.47,0,1626.47
SO63278,1619.73,0,1619.73
SO46373,1619.52,0,1619.52
SO53473,1665.38,50.109,1615.2710000000002
SO65317,1604.8,0,1604.8000000000002
SO49522,1601.52,0,1601.52
SO47987,1597.98,0,1597.9799999999998
SO50223,1590.01,0,1590.01
SO65270,1586.94,0,1586.94
SO65279,1582.4,0,1582.4
SO51808,1770.72,190.726,1579.994
SO53544,1574.44,0,1574.44
SO47349,1561.64,0,1561.64
SO59054,1558.24,0,1558.24
SO48748,1548.52,0,1548.52
SO69498,1544.95,0,1544.95
SO69420,1544.95,0,1544.95
SO63255,1544.95,0,1544.95
SO63229,1544.95,0,1544.95
SO61223,1544.95,0,1544.95
SO46078,1532.35,0,1532.35
SO50723,1531.7,0,1531.7
SO63165,1530.79,0,1530.79
SO48353,1529.58,0,1529.58
SO53489,1907.26,381.452,1525.808
SO46661,1524.53,0,1524.53
SO53609,1523.27,0,1523.27
SO49868,1516.16,0,1516.16
SO57018,1512.76,0,1512.76
SO51702,1506.55,0,1506.55
SO48040,1503.21,0,1503.21
SO65314,1502.96,0,1502.96
SO63129,1502.96,0,1502.96
SO59015,1502.96,0,1502.96
SO50686,1502.94,0,1502.94
SO48765,1499.16,0,1499.1599999999999
SO50751,1493.96,0,1493.9599999999998
SO69537,1493.17,0,1493.17
SO46954,1485.88,0,1485.8799999999999
SO50216,1484.44,0,1484.44
SO69529,1522.36,45.2,1477.1599999999999
SO53482,1475.59,0,1475.5900000000001
SO65313,1466.12,0,1466.1200000000001
SO50729,1466.01,0,1466.01
SO65308,1466.01,0,1466.01
SO65219,1466.01,0,1466.01
SO65217,1466.01,0,1466.01
SO65193,1466.01,0,1466.01
SO65089,1466.01,0,1466.01
SO63292,1466.01,0,1466.01
SO63231,1466.01,0,1466.01
SO63154,1466.01,0,1466.01
SO61176,1466.01,0,1466.01
SO57189,1466.01,0,1466.01
SO57183,1466.01,0,1466.01
SO57095,1466.01,0,1466.01
SO48081,1466.01,0,1466.01
SO53487,1466.01,0,1466.01
SO53461,1466.01,0,1466.01
SO58901,1462.83,0,1462.8300000000002
SO63199,1458.88,0,1458.88
SO44539,1450.88,0,1450.88
SO47021,1444.35,0,1444.3500000000001
SO46670,1438.84,0,1438.84
SO69468,1797.15,361.6,1435.55
SO65304,1430.44,0,1430.44
SO65197,1430.44,0,1430.44
SO63185,1430.44,0,1430.44
SO58990,1430.44,0,1430.44
SO55327,1430.44,0,1430.44
SO45523,1429.4,0,1429.4
SO46381,1429.4,0,1429.4
SO55321,1427.6,0,1427.6
SO50718,1416.92,0,1416.92
SO49130,1416.86,0,1416.8600000000001
SO58935,1414.73,0,1414.7299999999998
SO49060,1411.78,0,1411.78
SO49525,1409.37,0,1409.3700000000001
SO49108,1409.37,0,1409.3700000000001
SO48060,1409.37,0,1409.3700000000001
SO50194,1409.37,0,1409.37
SO48377,1409.37,0,1409.37
SO48376,1409.37,0,1409.37
SO47717,1409.37,0,1409.37
SO61246,1409.36,0,1409.36
SO65276,1403.87,0,1403.8700000000001
SO48737,1393.99,0,1393.99
SO65318,1391.99,0,1391.99
SO63208,1391.99,0,1391.99
SO59004,1391.99,0,1391.99
SO49089,1388.99,0,1388.99
SO67265,1386.56,0,1386.56
SO45049,1379.54,0,1379.54
SO69483,1376.99,0,1376.99
SO65294,1376.99,0,1376.99
SO65233,1376.99,0,1376.99
SO63203,1376.99,0,1376.99
SO49508,1376.48,0,1376.48
SO53521,1373.53,0,1373.5300000000002
SO49487,1366.2,0,1366.2
SO48025,1366.2,0,1366.2
SO44083,1362.31,0,1362.31
SO65300,1352.66,0,1352.66
SO51098,1344.58,0,1344.58
SO63267,1337.6,0,1337.6000000000001
SO69512,1336.23,0,1336.23
SO65275,1336.23,0,1336.23
SO55329,1336.23,0,1336.23
SO57158,1331.79,0,1331.79
SO63256,1331.26,0,1331.26
SO51128,1331.17,0,1331.17
SO49861,1328.89,0,1328.8899999999999
SO51794,1323.41,0,1323.4099999999999
SO49054,1320.62,0,1320.6200000000001
SO50757,1320.62,0,1320.62
SO49121,1320.62,0,1320.62
SO49516,1317.69,0,1317.6899999999998
SO47005,1316.17,0,1316.17
SO43679,1316.06,0,1316.06
SO47023,1308.94,0,1308.94
SO49881,1308.94,0,1308.94
SO49452,1308.94,0,1308.94
SO46644,1308.94,0,1308.94
SO49155,1308.94,0,1308.94
SO48783,1308.94,0,1308.94
SO48091,1308.94,0,1308.94
SO47728,1308.94,0,1308.94
SO47723,1308.94,0,1308.94
SO47426,1308.94,0,1308.94
SO51758,1301.79,0,1301.79
SO50659,1297.83,0,1297.83
